filename	trueclass	predclass_prob	numfeatures
d_lois_capps_20050426_1090024988.txt	1	0.9201964	3319
d_maurice_hinchey_20060621_1090149874.txt	1	0.82238716	3319
d_david_obey_20060612_1090144393.txt	1	0.880587	3319
d_solomon_ortiz_20051117_1090093114.txt	1	0.8101587	3319
d_earl_blumenauer_20060523_1090137095.txt	1	0.62742674	3319
d_marcy_kaptur_20060620_1090149686.txt	1	0.5638441	3319
d_tom_lantos_20051006_1090076229.txt	1	0.6141612	3319
d_madeleine_bordallo_20050510_1090029097.txt	1	0.66315067	3319
d_edward_markey_20060608_1090142752.txt	1	0.8523018	3319
d_loretta_sanchez_20060504_1090128049.txt	1	0.5964596	3319
d_doris_matsui_20060620_1090149165.txt	1	0.66955316	3319
d_al_green_20060926_1090176388.txt	1	0.6258212	3319
d_rosa_delauro_20050726_1090062438.txt	1	0.7661482	3319
d_nydia_velazquez_20060926_1090176628.txt	1	0.81832767	3319
d_madeleine_bordallo_20050726_1090062108.txt	1	0.593317	3319
d_allyson_schwartz_20060724_1090162886.txt	1	0.68902594	3319
d_rush_holt_20060215_1090108681.txt	1	0.74153495	3319
d_rahm_emanuel_20050718_1090056723.txt	1	0.5628761	3319
d_john_spratt_20060516_1090132026.txt	1	0.95526165	3319
d_john_conyers_20060907_1090168896.txt	1	0.94503003	3319
d_ed_case_20050420_1090023178.txt	1	0.33478403	3319
d_george_miller_20050104_1090000411.txt	1	0.7016369	3319
d_cynthia_mckinney_20051218_1090101761.txt	1	0.506186	3319
d_john_spratt_20060621_1090150055.txt	1	0.96073824	3319
d_chris_van_hollen_20060329_1090119002.txt	1	0.77436966	3319
d_major_owens_20051118_1090094937.txt	1	0.9266202	3319
d_donna_christensen_20060926_1090176506.txt	1	0.8875746	3319
d_james_mcgovern_20060913_1090171110.txt	1	0.64706093	3319
d_james_moran_20060925_1090175122.txt	1	0.59909606	3319
d_robert_scott_20061113_1090181530.txt	1	0.37003747	3319
d_alcee_hastings_20050628_1090049293.txt	1	0.96339613	3319
d_victor_snyder_20060510_1090130120.txt	1	0.71039116	3319
d_lucille_roybal-allard_20060208_1090106674.txt	1	0.6764164	3319
d_fortney_stark_20051115_1090091674.txt	1	0.827788	3319
d_adam_schiff_20060524_1090138896.txt	1	0.6981879	3319
d_john_conyers_20060717_1090159347.txt	1	0.4238521	3319
d_alcee_hastings_20060920_1090173737.txt	1	0.68304014	3319
