filename	trueclass	predclass_prob	numfeatures
d_adam_smith_19990209_1060003674.txt	1	0.91132665	1024
d_adam_smith_19990210_1060004103.txt	1	0.74389964	1024
d_adam_smith_19990224_1060005914.txt	1	0.0028954202	1024
d_adam_smith_19990303_1060007820.txt	1	0.021340786	1024
d_adam_smith_19990316_1060011988.txt	1	0.4696851	1024
d_adam_smith_19990324_1060016210.txt	1	0.847407	1024
d_adam_smith_19990324_1060016212.txt	1	0.15267411	1024
d_adam_smith_19990324_1060016214.txt	1	0.1599179	1024
d_adam_smith_19990324_1060016215.txt	1	0.395737	1024
d_adam_smith_19990324_1060016219.txt	1	0.6318861	1024
d_adam_smith_19990415_1060021408.txt	1	0.99125856	1024
d_adam_smith_19990415_1060021414.txt	1	0.96603507	1024
d_adam_smith_19990421_1060022633.txt	1	0.870294	1024
d_adam_smith_19990429_1060025443.txt	1	0.9957787	1024
d_adam_smith_19990505_1060027375.txt	1	0.9641814	1024
d_adam_smith_19990519_1060033868.txt	1	0.74794406	1024
d_adam_smith_19990519_1060033870.txt	1	0.9339005	1024
d_adam_smith_19990519_1060033874.txt	1	0.4362974	1024
d_adam_smith_19990519_1060033876.txt	1	0.89204395	1024
d_adam_smith_19990519_1060033878.txt	1	0.45583266	1024
d_adam_smith_19990609_1060042689.txt	1	0.966923	1024
d_adam_smith_19990616_1060046287.txt	1	0.9172683	1024
d_adam_smith_19990623_1060051068.txt	1	0.24014091	1024
d_adam_smith_19990713_1060057644.txt	1	0.9933956	1024
d_adam_smith_19990722_1060064408.txt	1	0.9583698	1024
d_adam_smith_19990805_1060074974.txt	1	0.8937666	1024
d_adam_smith_19990914_1060078807.txt	1	0.92413783	1024
d_adam_smith_19990923_1060083665.txt	1	0.9011597	1024
d_adam_smith_20000301_1060117989.txt	1	0.92131996	1024
d_adam_smith_20000315_1060121814.txt	1	0.9712507	1024
d_adam_smith_20000405_1060128760.txt	1	0.9942978	1024
d_adam_smith_20000504_1060137074.txt	1	0.96369463	1024
d_adam_smith_20000517_1060142159.txt	1	0.37632725	1024
d_adam_smith_20000524_1060145833.txt	1	0.9894683	1024
d_adam_smith_20000927_1060189367.txt	1	0.58384234	1024
d_adam_smith_20000928_1060189604.txt	1	0.84575146	1024
d_adam_smith_20001003_1060191527.txt	1	0.978844	1024
d_alan_mollohan_19990202_1060002159.txt	1	0.9066223	1024
d_alan_mollohan_19990504_1060026476.txt	1	0.91107386	1024
d_alan_mollohan_19990804_1060073913.txt	1	0.3529129	1024
d_alan_mollohan_19990804_1060073960.txt	1	0.49529353	1024
d_alan_mollohan_19990908_1060076400.txt	1	0.96633005	1024
d_alan_mollohan_19990908_1060076437.txt	1	0.9976331	1024
d_alan_mollohan_19990908_1060076441.txt	1	0.56492406	1024
d_alan_mollohan_19990908_1060076498.txt	1	0.85669065	1024
d_alan_mollohan_19990908_1060076583.txt	1	0.9969482	1024
d_alan_mollohan_19990908_1060076642.txt	1	0.990704	1024
d_alan_mollohan_19990909_1060077357.txt	1	0.9163519	1024
d_alan_mollohan_19990909_1060077361.txt	1	0.80053043	1024
d_alan_mollohan_19990909_1060077402.txt	1	0.13160962	1024
d_alan_mollohan_19990909_1060077405.txt	1	0.55018294	1024
d_alan_mollohan_19990909_1060077542.txt	1	0.27950308	1024
d_alan_mollohan_19991004_1060088383.txt	1	0.9912464	1024
d_alan_mollohan_19991014_1060093823.txt	1	0.697039	1024
d_alan_mollohan_19991014_1060093851.txt	1	0.8855175	1024
d_alan_mollohan_19991014_1060093862.txt	1	0.53478783	1024
d_alan_mollohan_20000615_1060154926.txt	1	0.44793597	1024
d_alan_mollohan_20000619_1060155865.txt	1	0.9013774	1024
d_alan_mollohan_20000619_1060155884.txt	1	0.4263882	1024
d_alan_mollohan_20000619_1060155932.txt	1	0.023777947	1024
d_alan_mollohan_20000620_1060156835.txt	1	0.9670774	1024
d_alan_mollohan_20000620_1060156836.txt	1	0.24002343	1024
d_alan_mollohan_20000620_1060156865.txt	1	0.93165016	1024
d_alan_mollohan_20000620_1060156920.txt	1	0.9700323	1024
d_alan_mollohan_20000620_1060157091.txt	1	0.29647768	1024
d_alan_mollohan_20000620_1060157161.txt	1	0.17855768	1024
d_alan_mollohan_20000621_1060158030.txt	1	0.7851283	1024
d_alan_mollohan_20000621_1060158111.txt	1	0.79017854	1024
d_alan_mollohan_20000621_1060158139.txt	1	0.5086272	1024
d_alan_mollohan_20000621_1060158151.txt	1	0.7705859	1024
d_alan_mollohan_20000621_1060158155.txt	1	0.53492063	1024
d_alan_mollohan_20000621_1060158165.txt	1	0.98739094	1024
d_alan_mollohan_20000621_1060158258.txt	1	0.94482684	1024
d_alan_mollohan_20000621_1060158297.txt	1	0.399357	1024
d_alan_mollohan_20000621_1060158436.txt	1	0.28006667	1024
d_alan_mollohan_20000621_1060158543.txt	1	0.99555224	1024
d_alan_mollohan_20001018_1060198286.txt	1	0.78918684	1024
d_alan_mollohan_20001018_1060198431.txt	1	0.98154473	1024
d_alan_mollohan_20001019_1060199041.txt	1	0.856415	1024
d_albert_wynn_19990203_1060002409.txt	1	0.85858935	1024
d_albert_wynn_19990224_1060005719.txt	1	0.9359716	1024
d_albert_wynn_19990304_1060008329.txt	1	0.9949215	1024
d_albert_wynn_19990310_1060010340.txt	1	0.9808859	1024
d_albert_wynn_19990311_1060011185.txt	1	0.99702924	1024
d_albert_wynn_19990325_1060018847.txt	1	0.9978059	1024
d_albert_wynn_19990615_1060045193.txt	1	0.85143995	1024
d_albert_wynn_19990617_1060047412.txt	1	0.7383662	1024
d_albert_wynn_19990624_1060051173.txt	1	0.99655545	1024
d_albert_wynn_19990715_1060059961.txt	1	0.9842748	1024
d_albert_wynn_19990716_1060060931.txt	1	0.8386597	1024
d_albert_wynn_19990729_1060069059.txt	1	0.98072535	1024
d_albert_wynn_19990805_1060075469.txt	1	0.9924982	1024
d_albert_wynn_19990805_1060075474.txt	1	0.9215595	1024
d_albert_wynn_19990922_1060082104.txt	1	0.929282	1024
d_albert_wynn_19991005_1060088549.txt	1	0.99282986	1024
