filename	trueclass	predclass_prob	numfeatures
d_glenn_english_19810518_970031447.txt	1	0.79683554	10931
d_eligio_de_la_garza_19810623_970045102.txt	1	0.6906729	10931
d_albert_gore_19821216_970270080.txt	1	0.63153464	10931
d_don_fuqua_19821213_970262866.txt	1	0.9135337	10931
d_thomas_harkin_19820713_970196922.txt	1	0.7222426	10931
d_leon_panetta_19820722_970203932.txt	1	0.75624996	10931
d_barney_frank_19811002_970088657.txt	1	0.72285616	10931
d_abraham_kazen_19820816_970225993.txt	1	0.7891805	10931
d_parren_mitchell_19820810_970219854.txt	1	0.7861612	10931
d_charles_stenholm_19811002_970088621.txt	1	0.4714222	10931
d_patricia_schroeder_19810716_970056423.txt	1	0.91647154	10931
d_patricia_schroeder_19820209_970138341.txt	1	0.9811395	10931
d_james_pickle_19821201_970254547.txt	1	0.6791582	10931
d_claude_pepper_19811216_970133912.txt	1	0.80382293	10931
d_edward_boland_19820127_970134753.txt	1	0.61414516	10931
d_donald_bailey_19811112_970109445.txt	1	0.7068965	10931
d_james_wright_19820728_970209600.txt	1	0.72700286	10931
d_byron_dorgan_19821214_970265384.txt	1	0.7273503	10931
d_john_dingell_19820922_970238311.txt	1	0.9142123	10931
d_gerry_studds_19820920_970236683.txt	1	0.598655	10931
d_charles_roemer_19820819_970229018.txt	1	0.6058168	10931
d_barney_frank_19810727_970066876.txt	1	0.80852246	10931
d_kent_hance_19811209_970125371.txt	1	0.5076822	10931
d_walter_jones_19820608_970183933.txt	1	0.8588294	10931
d_don_fuqua_19820617_970188583.txt	1	0.6398287	10931
d_antonio_won_pat_19810520_970032133.txt	1	0.8595876	10931
d_joseph_addabbo_19811116_970111750.txt	1	0.7567432	10931
d_henry_gonzalez_19811113_970110804.txt	1	0.72361004	10931
d_fortney_stark_19820506_970162522.txt	1	0.59789157	10931
d_thomas_oneill_19821220_970280165.txt	1	0.7126767	10931
d_jack_brooks_19810518_970031325.txt	1	0.8928042	10931
d_peter_rodino_19820518_970169588.txt	1	0.6099727	10931
d_morris_udall_19821130_970253414.txt	1	0.7369442	10931
d_bruce_vento_19820720_970201713.txt	1	0.87193704	10931
d_john_murtha_19821207_970258622.txt	1	0.66191995	10931
d_theodore_weiss_19820202_970135498.txt	1	0.8078987	10931
d_victor_fazio_19820818_970227784.txt	1	0.66240895	10931
d_james_wright_19811216_970133870.txt	1	0.7522959	10931
d_james_wright_19820610_970185915.txt	1	0.9611887	10931
d_thomas_downey_19820729_970211509.txt	1	0.8733707	10931
d_byron_dorgan_19811029_970103431.txt	1	0.8316636	10931
d_john_seiberling_19821214_970265569.txt	1	0.6444295	10931
d_dennis_hertel_19820513_970166441.txt	1	0.97495246	10931
d_david_bonior_19820524_970175759.txt	1	0.608501	10931
d_samuel_stratton_19821129_970252469.txt	1	0.63154685	10931
d_john_williams_19810723_970063386.txt	1	0.5020318	10931
d_david_obey_19820524_970175419.txt	1	0.5365351	10931
d_ronald_dellums_19810506_970025129.txt	1	0.78186095	10931
d_elliott_levitas_19811029_970103436.txt	1	0.56946963	10931
d_patricia_schroeder_19810716_970056661.txt	1	0.73965615	10931
d_abraham_kazen_19820728_970210107.txt	1	0.76476264	10931
d_eligio_de_la_garza_19811021_970097493.txt	1	0.6826352	10931
d_abraham_kazen_19810728_970067763.txt	1	0.76482546	10931
d_joseph_minish_19820224_970140488.txt	1	0.59904265	10931
d_anthony_beilenson_19810730_970071592.txt	1	0.8052688	10931
d_sam_gibbons_19811029_970103694.txt	1	0.5456331	10931
d_peter_peyser_19820812_970223545.txt	1	0.5620018	10931
d_john_moakley_19810311_970010670.txt	1	0.8898805	10931
d_leon_panetta_19810225_970008489.txt	1	0.59001267	10931
d_philip_sharp_19811210_970126708.txt	1	0.35329166	10931
d_don_fuqua_19810724_970064586.txt	1	0.69051456	10931
d_charles_schumer_19810528_970034805.txt	1	0.82672125	10931
d_neal_smith_19811015_970094418.txt	1	0.7996235	10931
d_james_shannon_19820720_970201943.txt	1	0.6514321	10931
d_leon_panetta_19811122_970118372.txt	1	0.6459182	10931
d_earl_hutto_19810514_970030661.txt	1	0.76694167	10931
d_charles_rose_19820909_970231968.txt	1	0.80097115	10931
d_dante_fascell_19810623_970045465.txt	1	0.68502825	10931
d_eligio_de_la_garza_19820511_970164036.txt	1	0.76160914	10931
d_charles_bennett_19810729_970069883.txt	1	0.63984805	10931
d_james_wright_19820617_970188279.txt	1	0.696036	10931
d_william_alexander_19810330_970015996.txt	1	0.84264874	10931
d_paul_simon_19810626_970050064.txt	1	0.79033494	10931
d_norman_dicks_19820721_970203631.txt	1	0.9072751	10931
d_james_pickle_19820819_970230169.txt	1	0.83782	10931
d_john_dingell_19821001_970250275.txt	1	0.6755383	10931
d_james_pickle_19811026_970100159.txt	1	0.7754974	10931
d_jonas_frost_19820928_970242862.txt	1	0.75988525	10931
d_neal_smith_19820929_970244684.txt	1	0.656876	10931
d_charles_schumer_19821215_970266295.txt	1	0.7414487	10931
d_leon_panetta_19811208_970124290.txt	1	0.8380464	10931
d_geraldine_ferraro_19810602_970035759.txt	1	0.8986694	10931
d_corinne_boggs_19820928_970242066.txt	1	0.644811	10931
d_corinne_boggs_19820401_970153580.txt	1	0.8433742	10931
d_robert_kastenmeier_19810618_970042882.txt	1	0.6387382	10931
d_james_santini_19810709_970052114.txt	1	0.6670632	10931
d_bruce_vento_19820723_970207177.txt	1	0.80220085	10931
d_daniel_akaka_19810616_970040671.txt	1	0.73060566	10931
d_william_alexander_19811014_970092850.txt	1	0.5303598	10931
d_frank_annunzio_19810224_970008117.txt	1	0.5904554	10931
d_julian_dixon_19811216_970132986.txt	1	0.8205647	10931
d_geraldine_ferraro_19811118_970113953.txt	1	0.8054774	10931
d_bruce_vento_19820728_970210122.txt	1	0.59633815	10931
d_james_pickle_19810721_970060779.txt	1	0.88430303	10931
d_neal_smith_19811020_970096006.txt	1	0.5886856	10931
d_james_shannon_19820719_970200032.txt	1	0.77773815	10931
d_daniel_glickman_19810430_970022577.txt	1	0.5996022	10931
d_nicholas_mavroules_19820811_970222516.txt	1	0.42247292	10931
d_gus_savage_19810512_970028469.txt	1	0.81817967	10931
d_william_ford_19820929_970244350.txt	1	0.64498407	10931
d_tom_lantos_19810519_970032017.txt	1	0.7664467	10931
d_clement_zablocki_19810715_970056164.txt	1	0.62171495	10931
d_henry_gonzalez_19820617_970188997.txt	1	0.7007309	10931
d_james_oberstar_19821208_970259583.txt	1	0.88766414	10931
d_norman_dicks_19820511_970164125.txt	1	0.80576414	10931
d_william_nichols_19820728_970209746.txt	1	0.73839134	10931
d_ronald_mottl_19811208_970124287.txt	1	0.8819822	10931
d_elliott_levitas_19810218_970007200.txt	1	0.6853678	10931
