filename	trueclass	predclass_prob	numfeatures
d_abraham_kazen_19810331_970016551.txt	1	0.57115203	29814
d_abraham_kazen_19810604_970037379.txt	1	0.3167212	29814
d_abraham_kazen_19810609_970038355.txt	1	0.71870315	29814
d_abraham_kazen_19810618_970043249.txt	1	0.7980702	29814
d_abraham_kazen_19810618_970043263.txt	1	0.74521554	29814
d_abraham_kazen_19810618_970043267.txt	1	0.3910409	29814
d_abraham_kazen_19810618_970043271.txt	1	0.7993222	29814
d_abraham_kazen_19810618_970043273.txt	1	0.3432451	29814
d_abraham_kazen_19810618_970043290.txt	1	0.6454487	29814
d_abraham_kazen_19810618_970043359.txt	1	0.38317958	29814
d_abraham_kazen_19810714_970054567.txt	1	0.53186405	29814
d_abraham_kazen_19810728_970067763.txt	1	0.6955734	29814
d_abraham_kazen_19810915_970077540.txt	1	0.5276911	29814
d_abraham_kazen_19810916_970077926.txt	1	0.5148517	29814
d_abraham_kazen_19810916_970077930.txt	1	0.704154	29814
d_abraham_kazen_19810916_970077964.txt	1	0.68217266	29814
d_abraham_kazen_19811005_970089847.txt	1	0.81843686	29814
d_abraham_kazen_19811022_970098696.txt	1	0.75578594	29814
d_abraham_kazen_19811028_970102360.txt	1	0.62161785	29814
d_abraham_kazen_19811028_970102399.txt	1	0.5871197	29814
d_abraham_kazen_19811029_970103494.txt	1	0.681277	29814
d_abraham_kazen_19811117_970112439.txt	1	0.36715513	29814
d_abraham_kazen_19811216_970131741.txt	1	0.63124084	29814
d_abraham_kazen_19820429_970159046.txt	1	0.66521925	29814
d_abraham_kazen_19820429_970159087.txt	1	0.56798553	29814
d_abraham_kazen_19820429_970159120.txt	1	0.5041553	29814
d_abraham_kazen_19820505_970161694.txt	1	0.5695253	29814
d_abraham_kazen_19820506_970162100.txt	1	0.60151976	29814
d_abraham_kazen_19820506_970162104.txt	1	0.6432524	29814
d_abraham_kazen_19820506_970162131.txt	1	0.69636446	29814
d_abraham_kazen_19820506_970162195.txt	1	0.7275038	29814
d_abraham_kazen_19820506_970162200.txt	1	0.3617506	29814
d_abraham_kazen_19820506_970162234.txt	1	0.7029908	29814
d_abraham_kazen_19820512_970165008.txt	1	0.79896593	29814
d_abraham_kazen_19820524_970175107.txt	1	0.74322593	29814
d_abraham_kazen_19820608_970183768.txt	1	0.8264414	29814
d_abraham_kazen_19820616_970187904.txt	1	0.5568989	29814
d_abraham_kazen_19820623_970193354.txt	1	0.79633856	29814
d_abraham_kazen_19820728_970209838.txt	1	0.5894763	29814
d_abraham_kazen_19820728_970209844.txt	1	0.49318668	29814
d_abraham_kazen_19820810_970219641.txt	1	0.5639101	29814
d_abraham_kazen_19820816_970225976.txt	1	0.5598263	29814
d_abraham_kazen_19820908_970231377.txt	1	0.35318303	29814
d_abraham_kazen_19820929_970244345.txt	1	0.63437337	29814
d_abraham_kazen_19820929_970245169.txt	1	0.6354097	29814
d_abraham_kazen_19821001_970250588.txt	1	0.44352847	29814
d_abraham_kazen_19821001_970250590.txt	1	0.3991511	29814
d_abraham_kazen_19821130_970253668.txt	1	0.5798416	29814
d_abraham_kazen_19821206_970256847.txt	1	0.46031165	29814
d_abraham_kazen_19821208_970259488.txt	1	0.450335	29814
d_abraham_kazen_19821209_970260600.txt	1	0.79618025	29814
d_abraham_kazen_19821209_970260604.txt	1	0.6467438	29814
d_abraham_kazen_19821209_970260612.txt	1	0.66076994	29814
d_abraham_kazen_19821209_970260614.txt	1	0.49781856	29814
d_abraham_kazen_19821213_970262780.txt	1	0.7314027	29814
d_abraham_kazen_19821213_970263176.txt	1	0.71078587	29814
d_abraham_kazen_19821213_970263184.txt	1	0.68143123	29814
d_abraham_kazen_19821213_970263195.txt	1	0.97880274	29814
d_abraham_kazen_19821214_970263912.txt	1	0.63936466	29814
d_abraham_kazen_19821216_970269440.txt	1	0.34687337	29814
d_abraham_kazen_19821217_970274701.txt	1	0.49154252	29814
d_abraham_kazen_19821217_970274703.txt	1	0.35679168	29814
d_abraham_kazen_19821217_970274705.txt	1	0.6490992	29814
d_abraham_kazen_19821217_970274715.txt	1	0.6190275	29814
d_abraham_kazen_19821217_970274940.txt	1	0.36194262	29814
d_abraham_kazen_19821217_970274954.txt	1	0.6210677	29814
d_abraham_kazen_19821218_970275523.txt	1	0.70627224	29814
d_abraham_kazen_19821218_970275600.txt	1	0.3909741	29814
d_abraham_kazen_19821218_970275721.txt	1	0.6085225	29814
d_adam_benjamin_19810507_970026328.txt	1	0.7691555	29814
d_adam_benjamin_19810717_970058903.txt	1	0.625263	29814
d_adam_benjamin_19810910_970075023.txt	1	0.9845283	29814
d_adam_benjamin_19810910_970075025.txt	1	0.99002993	29814
d_adam_benjamin_19810910_970075033.txt	1	0.78539175	29814
d_adam_benjamin_19810910_970075036.txt	1	0.47463462	29814
d_adam_benjamin_19810910_970075069.txt	1	0.7007555	29814
d_adam_benjamin_19810910_970075071.txt	1	0.5045477	29814
d_adam_benjamin_19810910_970075104.txt	1	0.48695728	29814
d_adam_benjamin_19810910_970075169.txt	1	0.63523996	29814
d_adam_benjamin_19810910_970075206.txt	1	0.7583566	29814
d_adam_benjamin_19810910_970075225.txt	1	0.7176055	29814
d_adam_benjamin_19810910_970075271.txt	1	0.7674865	29814
d_adam_benjamin_19810910_970075273.txt	1	0.715464	29814
d_adam_benjamin_19810910_970075322.txt	1	0.48945403	29814
d_adam_benjamin_19810910_970075529.txt	1	0.9737561	29814
d_adam_benjamin_19810922_970082290.txt	1	0.43689823	29814
d_adam_benjamin_19811104_970106028.txt	1	0.9796461	29814
d_adam_benjamin_19811113_970110773.txt	1	0.98442614	29814
d_adam_benjamin_19811113_970110822.txt	1	0.95718074	29814
d_adam_benjamin_19811214_970129059.txt	1	0.55530345	29814
d_adam_benjamin_19811214_970129077.txt	1	0.8797195	29814
d_adam_benjamin_19811214_970129114.txt	1	0.62319416	29814
d_adam_benjamin_19811214_970129142.txt	1	0.62319416	29814
d_adam_benjamin_19811214_970129166.txt	1	0.5648994	29814
d_adam_benjamin_19811214_970129168.txt	1	0.7941152	29814
d_adam_benjamin_19811214_970129174.txt	1	0.967783	29814
d_adam_benjamin_19820401_970153574.txt	1	0.62223977	29814
d_adam_benjamin_19820422_970156845.txt	1	0.52393913	29814
d_adam_benjamin_19820512_970165166.txt	1	0.49975088	29814
d_adam_benjamin_19820811_970222422.txt	1	0.8850447	29814
d_adam_benjamin_19820818_970228105.txt	1	0.31989482	29814
d_adam_benjamin_19820818_970228109.txt	1	0.6005232	29814
d_albert_gore_19810409_970020947.txt	1	0.32567564	29814
d_albert_gore_19810504_970023796.txt	1	0.55088615	29814
d_albert_gore_19810506_970025244.txt	1	0.8761081	29814
d_albert_gore_19810506_970025257.txt	1	0.43508387	29814
d_albert_gore_19810506_970025259.txt	1	0.75422657	29814
d_albert_gore_19810506_970025263.txt	1	0.74000853	29814
d_albert_gore_19810506_970025269.txt	1	0.7104347	29814
d_albert_gore_19810618_970043577.txt	1	0.7100418	29814
d_albert_gore_19810625_970047284.txt	1	0.27170986	29814
d_albert_gore_19810625_970049123.txt	1	0.7750808	29814
d_albert_gore_19810625_970049126.txt	1	0.5998375	29814
d_albert_gore_19810625_970049130.txt	1	0.81918263	29814
d_albert_gore_19810625_970049191.txt	1	0.7715175	29814
d_albert_gore_19810625_970049194.txt	1	0.5446845	29814
d_albert_gore_19810724_970064460.txt	1	0.45297506	29814
d_albert_gore_19811006_970090899.txt	1	0.6586952	29814
