filename	trueclass	predclass_prob	numfeatures
d_james_rowland_19871218_1000141646.txt	1	0.7235885	10992
d_timothy_penny_19870128_1000004209.txt	1	0.70778614	10992
d_richard_gephardt_19870429_1000030911.txt	1	0.5422309	10992
d_samuel_stratton_19880224_1000152490.txt	1	0.70220673	10992
d_mario_biaggi_19870713_1000071351.txt	1	0.6608955	10992
d_daniel_glickman_19880512_1000184453.txt	1	0.7282279	10992
d_gillespie_montgomery_19881003_1000257395.txt	1	0.63210887	10992
d_thomas_foley_19871007_1000105151.txt	1	0.6624643	10992
d_walter_fauntroy_19880930_1000255937.txt	1	0.65614295	10992
d_barney_frank_19871021_1000113367.txt	1	0.5908123	10992
d_gerald_sikorski_19880811_1000235496.txt	1	0.743634	10992
d_barney_frank_19881021_1000274760.txt	1	0.6664623	10992
d_les_aucoin_19870512_1000037769.txt	1	0.5108755	10992
d_dale_kildee_19880809_1000232842.txt	1	0.66376996	10992
d_willie_hefner_19880518_1000189035.txt	1	0.7241911	10992
d_donald_pease_19871029_1000119297.txt	1	0.80667865	10992
d_nicholas_mavroules_19871007_1000105222.txt	1	0.6307597	10992
d_mario_biaggi_19880127_1000145641.txt	1	0.71094203	10992
d_douglas_walgren_19870608_1000050296.txt	1	0.6948267	10992
d_william_hughes_19870310_1000012182.txt	1	0.7483746	10992
d_barbara_boxer_19880929_1000252587.txt	1	0.6120038	10992
d_daniel_akaka_19881005_1000259708.txt	1	0.6196971	10992
d_ron_de_lugo_19870504_1000032347.txt	1	0.7596357	10992
d_nicholas_mavroules_19881005_1000260629.txt	1	0.70021814	10992
d_gillespie_montgomery_19881006_1000262160.txt	1	0.8237449	10992
d_robert_matsui_19870807_1000085980.txt	1	0.6529738	10992
d_alan_wheat_19870728_1000079478.txt	1	0.8228122	10992
d_james_oberstar_19880908_1000239273.txt	1	0.6822627	10992
d_leon_panetta_19870512_1000037256.txt	1	0.48410293	10992
d_james_wright_19870317_1000013915.txt	1	0.67471176	10992
d_mary_oakar_19880928_1000252118.txt	1	0.5005902	10992
d_donald_pease_19871029_1000119476.txt	1	0.64402616	10992
d_byron_dorgan_19870402_1000021087.txt	1	0.6243273	10992
d_tony_hall_19870225_1000009451.txt	1	0.6490208	10992
d_gillespie_montgomery_19870409_1000024902.txt	1	0.80093837	10992
d_marilyn_lloyd_19880728_1000225497.txt	1	0.79539	10992
d_norman_dicks_19871211_1000137126.txt	1	0.6304066	10992
d_joseph_early_19870805_1000084078.txt	1	0.7017198	10992
d_george_miller_19871216_1000140983.txt	1	0.9095584	10992
d_william_alexander_19880224_1000152498.txt	1	0.64920604	10992
d_charles_mcmillen_19870121_1000003334.txt	1	0.49518636	10992
d_howard_wolpe_19881012_1000266559.txt	1	0.57438886	10992
d_jamie_whitten_19880811_1000236780.txt	1	0.662551	10992
d_james_scheuer_19870604_1000049655.txt	1	0.73686457	10992
d_thomas_downey_19871216_1000141012.txt	1	0.75981605	10992
d_butler_derrick_19870729_1000079641.txt	1	0.67665243	10992
d_james_scheuer_19871120_1000129974.txt	1	0.7082426	10992
d_dennis_eckart_19870225_1000009481.txt	1	0.6060208	10992
d_james_rowland_19881004_1000258481.txt	1	0.72623307	10992
d_jonas_frost_19870408_1000023592.txt	1	0.8036971	10992
d_dennis_eckart_19881021_1000275495.txt	1	0.53951025	10992
d_edward_boland_19870615_1000054341.txt	1	0.6245612	10992
d_gillespie_montgomery_19880907_1000237969.txt	1	0.84871984	10992
d_william_tauzin_19870331_1000019277.txt	1	0.68337405	10992
d_ben_campbell_19881003_1000257169.txt	1	0.78180295	10992
d_edward_markey_19880607_1000198765.txt	1	0.66713876	10992
d_kweisi_mfume_19880609_1000200152.txt	1	0.6187229	10992
d_norman_dicks_19870729_1000079585.txt	1	0.72819275	10992
d_patricia_schroeder_19881020_1000273201.txt	1	0.6751581	10992
d_patricia_schroeder_19870629_1000063771.txt	1	0.59999764	10992
d_mary_oakar_19880322_1000162501.txt	1	0.72795635	10992
d_peter_defazio_19881006_1000261947.txt	1	0.69687474	10992
d_albert_espy_19871216_1000140949.txt	1	0.8310888	10992
d_albert_bustamante_19870326_1000017590.txt	1	0.5047841	10992
d_romano_mazzoli_19880201_1000146375.txt	1	0.68888074	10992
d_edward_boland_19881005_1000260478.txt	1	0.54877055	10992
d_henry_gonzalez_19880324_1000163614.txt	1	0.7399485	10992
d_john_dingell_19880630_1000212686.txt	1	0.6004903	10992
d_les_aucoin_19880127_1000144985.txt	1	0.74723613	10992
d_lee_hamilton_19880517_1000188800.txt	1	0.7540721	10992
d_robert_torricelli_19870602_1000047717.txt	1	0.75673294	10992
d_albert_bustamante_19880421_1000174527.txt	1	0.84990513	10992
d_william_richardson_19871027_1000116075.txt	1	0.7889407	10992
d_william_hughes_19880916_1000244278.txt	1	0.70830286	10992
d_joseph_brennan_19870519_1000040812.txt	1	0.49396384	10992
d_john_lafalce_19880714_1000220538.txt	1	0.70624787	10992
d_daniel_rostenkowski_19870610_1000050918.txt	1	0.7017179	10992
d_lawrence_smith_19870917_1000090569.txt	1	0.6670714	10992
d_jamie_whitten_19880616_1000203917.txt	1	0.62079525	10992
d_robert_kastenmeier_19880809_1000232886.txt	1	0.7910754	10992
d_julian_dixon_19870626_1000061661.txt	1	0.48997346	10992
d_julian_dixon_19880628_1000210477.txt	1	0.5440184	10992
d_matthew_martinez_19870617_1000056791.txt	1	0.5732954	10992
d_kweisi_mfume_19870729_1000079914.txt	1	0.58337057	10992
d_daniel_glickman_19870713_1000071548.txt	1	0.5749748	10992
d_mervyn_dymally_19880204_1000148952.txt	1	0.72994834	10992
d_david_bonior_19870708_1000068948.txt	1	0.8021085	10992
d_gerry_studds_19870708_1000068685.txt	1	0.56642306	10992
d_henry_gonzalez_19880209_1000149024.txt	1	0.6971752	10992
d_victor_fazio_19881019_1000271646.txt	1	0.74570125	10992
d_james_pickle_19880203_1000148116.txt	1	0.6678217	10992
d_louise_slaughter_19870729_1000079902.txt	1	0.8175212	10992
d_major_owens_19870630_1000065597.txt	1	0.6421814	10992
d_walter_jones_19880706_1000212846.txt	1	0.64771634	10992
d_harold_ford_19871215_1000140465.txt	1	0.6816815	10992
d_michael_lowry_19880413_1000169842.txt	1	0.7912466	10992
d_glenn_anderson_19871202_1000132020.txt	1	0.60434985	10992
d_robert_roe_19881019_1000271682.txt	1	0.71434283	10992
d_ike_skelton_19870311_1000013110.txt	1	0.5688322	10992
d_james_slattery_19880616_1000204064.txt	1	0.60230577	10992
d_jack_brooks_19880630_1000212561.txt	1	0.58216476	10992
d_james_pickle_19880328_1000165418.txt	1	0.58968866	10992
d_henry_gonzalez_19870611_1000051882.txt	1	0.66255903	10992
d_byron_dorgan_19870427_1000029715.txt	1	0.6366394	10992
d_john_moakley_19881005_1000260593.txt	1	0.5088741	10992
d_peter_kostmayer_19871118_1000128501.txt	1	0.6018256	10992
d_joseph_brennan_19880518_1000189141.txt	1	0.6831935	10992
d_charles_rangel_19880202_1000147186.txt	1	0.79920816	10992
d_donald_pease_19880204_1000148362.txt	1	0.62065774	10992
d_edward_feighan_19880916_1000244374.txt	1	0.7761363	10992
d_jamie_whitten_19870713_1000071805.txt	1	0.58713925	10992
d_albert_bustamante_19880420_1000173285.txt	1	0.565678	10992
d_dale_kildee_19880419_1000172531.txt	1	0.7299149	10992
d_henry_gonzalez_19880209_1000149032.txt	1	0.6783745	10992
d_sander_levin_19880203_1000148021.txt	1	0.62130314	10992
d_david_bonior_19870311_1000012816.txt	1	0.8590898	10992
d_henry_waxman_19880929_1000253189.txt	1	0.7165412	10992
d_bruce_morrison_19870625_1000060791.txt	1	0.5464969	10992
d_fortney_stark_19870602_1000047819.txt	1	0.567502	10992
d_thomas_foglietta_19871208_1000134297.txt	1	0.73096037	10992
d_nick_rahall_19880421_1000174331.txt	1	0.7340955	10992
d_anthony_coelho_19870921_1000092269.txt	1	0.6342678	10992
d_norman_mineta_19870203_1000005870.txt	1	0.829193	10992
d_joseph_gaydos_19871215_1000140637.txt	1	0.54564685	10992
d_ron_de_lugo_19880413_1000170075.txt	1	0.70852673	10992
d_henry_gonzalez_19870622_1000058625.txt	1	0.6886095	10992
d_charles_bennett_19870323_1000016447.txt	1	0.6304407	10992
d_george_darden_19870507_1000035513.txt	1	0.5686094	10992
d_norman_mineta_19870709_1000069082.txt	1	0.6923122	10992
d_bruce_vento_19880419_1000172227.txt	1	0.7550566	10992
d_julian_dixon_19870917_1000090443.txt	1	0.7295247	10992
d_daniel_glickman_19880603_1000197863.txt	1	0.59486955	10992
d_james_wright_19871119_1000129756.txt	1	0.50219154	10992
d_robert_wise_19871109_1000123366.txt	1	0.72682005	10992
d_leon_panetta_19880908_1000238739.txt	1	0.75932485	10992
d_george_miller_19871013_1000108344.txt	1	0.6818613	10992
d_joseph_brennan_19880419_1000172590.txt	1	0.6178479	10992
d_gerry_studds_19871013_1000108576.txt	1	0.72051305	10992
